Date,Open,High,Low,Close,Volume,Market Cap
"Oct 30, 2017",0.107136,0.107136,0.081320,0.097489,"114,376","84,311,300"
"Oct 29, 2017",0.079765,0.128117,0.079765,0.103565,"179,154","62,183,800"
"Oct 28, 2017",0.149860,0.166639,0.080309,0.080348,"98,380","115,803,000"
"Oct 27, 2017",0.161571,0.164638,0.139961,0.144024,"17,159","123,715,000"
"Oct 26, 2017",0.172468,0.172504,0.121665,0.161473,"287,857","130,709,000"
"Oct 25, 2017",0.107757,0.189385,0.081801,0.172275,"517,028","69,825,600"
"Oct 24, 2017",0.066097,0.123893,0.057303,0.106926,"142,269","49,027,600"
"Oct 23, 2017",0.068708,0.076566,0.056973,0.066369,"69,517","50,466,000"
"Oct 22, 2017",0.083720,0.087707,0.065142,0.070268,"50,354","60,841,700"
"Oct 21, 2017",0.083173,0.087545,0.061543,0.083699,"85,412","59,789,800"
"Oct 20, 2017",0.087497,0.101862,0.069204,0.083367,"104,108","62,259,300"
"Oct 19, 2017",0.054411,0.157010,0.054251,0.093618,"373,997","38,256,100"
"Oct 18, 2017",0.043123,0.056013,0.041159,0.054471,"90,171","29,977,900"
"Oct 17, 2017",0.039225,0.044497,0.036297,0.043122,"50,068","26,971,100"
"Oct 16, 2017",0.041336,0.071451,0.035305,0.039189,"49,338","28,099,300"
"Oct 15, 2017",0.031544,0.051577,0.030270,0.041345,"85,702","21,192,800"
"Oct 14, 2017",0.027709,0.032187,0.027071,0.032142,"19,657","18,392,600"
"Oct 13, 2017",0.026083,0.029631,0.024378,0.027607,"29,152","17,108,600"
"Oct 12, 2017",0.022055,0.026256,0.018159,0.025776,"44,158","14,292,600"
"Oct 11, 2017",0.021196,0.023531,0.020806,0.021812,"18,885","13,571,100"
"Oct 10, 2017",0.020827,0.022997,0.019018,0.021110,"23,020","13,174,800"
"Oct 09, 2017",0.019634,0.021938,0.018374,0.020926,"23,853","12,264,300"
"Oct 08, 2017",0.021716,0.022262,0.017622,0.021746,"12,509","13,383,100"
"Oct 07, 2017",0.021442,0.021442,0.016037,0.020189,"30,793","13,051,300"
"Oct 06, 2017",0.021111,0.022101,0.020405,0.021371,"26,577","12,693,800"
"Oct 05, 2017",0.016236,0.021545,0.016229,0.020959,"27,858","9,627,800"
"Oct 04, 2017",0.013247,0.021239,0.013245,0.016497,"35,918","7,744,290"
"Oct 03, 2017",0.011324,0.013897,0.011077,0.013135,"17,705","6,532,090"
"Oct 02, 2017",0.011701,0.012651,0.010298,0.011432,"22,425","6,659,490"
"Oct 01, 2017",0.010179,0.015262,0.010016,0.010842,"29,444","5,713,790"
"Sep 30, 2017",0.012004,0.013174,0.009495,0.009964,"25,705","6,645,560"
"Sep 29, 2017",0.010975,0.013975,0.008781,0.011425,"22,029","5,984,750"
"Sep 28, 2017",0.011199,0.012383,0.010012,0.010616,"19,454","6,020,730"
"Sep 27, 2017",0.014255,0.014607,0.010346,0.010915,"15,749","7,555,630"
"Sep 26, 2017",0.015261,0.016199,0.010983,0.013670,"32,560","7,974,190"
"Sep 25, 2017",0.019715,0.022655,0.014005,0.014740,"36,767","10,155,800"
"Sep 24, 2017",0.016055,0.022559,0.014974,0.019845,"27,506","8,143,830"
"Sep 23, 2017",0.014924,0.019613,0.013544,0.017304,"23,573","7,451,530"
"Sep 22, 2017",0.017024,0.018236,0.014833,0.016047,"11,761","8,369,750"
"Sep 21, 2017",0.018307,0.023211,0.017385,0.017539,"25,505","8,855,010"
"Sep 20, 2017",0.018261,0.025286,0.016059,0.020254,"33,223","8,672,850"
"Sep 19, 2017",0.015759,0.029762,0.014546,0.019144,"66,802","7,396,710"
"Sep 18, 2017",0.005748,0.016612,0.005493,0.016612,"80,248","2,650,660"
"Sep 17, 2017",0.005349,0.005388,0.004765,0.005343,"6,640","2,425,890"
"Sep 16, 2017",0.006118,0.007026,0.005401,0.005752,"8,024","2,726,590"
"Sep 15, 2017",0.005224,0.007040,0.004447,0.006062,"4,163","2,292,530"
"Sep 14, 2017",0.006839,0.007233,0.005319,0.005319,"2,101","2,955,010"
"Sep 13, 2017",0.007976,0.008198,0.006767,0.006838,"3,662","3,392,760"
"Sep 12, 2017",0.008485,0.008632,0.007055,0.007974,"6,137","3,551,400"
"Sep 11, 2017",0.017076,0.018697,0.007379,0.008488,"9,345","7,032,570"
"Sep 10, 2017",0.008396,0.017610,0.006940,0.017075,"41,402","3,400,610"
"Sep 09, 2017",0.010084,0.010084,0.007865,0.008387,"4,646","4,017,360"
"Sep 08, 2017",0.010907,0.011112,0.008042,0.010066,"15,548","4,270,740"
"Sep 07, 2017",0.008959,0.010916,0.008116,0.010910,"6,475","3,447,310"
"Sep 06, 2017",0.008470,0.009411,0.008253,0.008955,"7,457","3,200,980"
"Sep 05, 2017",0.009206,0.009598,0.008043,0.008691,"3,784","3,417,060"
"Sep 04, 2017",0.011702,0.011710,0.005771,0.009239,"4,770","4,264,780"
"Sep 03, 2017",0.012553,0.012713,0.010679,0.011266,"2,324","4,490,150"
"Sep 02, 2017",0.014788,0.015323,0.012223,0.012831,"3,160","5,188,750"
"Sep 01, 2017",0.017278,0.017757,0.014024,0.014518,"3,025","5,945,530"
"Aug 31, 2017",0.016494,0.017297,0.012606,0.017285,"7,404","5,567,290"
"Aug 30, 2017",0.016623,0.019189,0.013626,0.016512,"10,616","5,499,790"
"Aug 29, 2017",0.014209,0.020130,0.011668,0.016671,"12,640","4,611,720"
"Aug 28, 2017",0.013913,0.016577,0.011075,0.014212,"13,864","4,422,900"
"Aug 27, 2017",0.008849,0.020317,0.008050,0.013900,"12,143","2,754,260"
"Aug 26, 2017",0.010332,0.011065,0.008015,0.008851,"2,420","3,145,290"
"Aug 25, 2017",0.011965,0.012971,0.010234,0.010333,"3,479","3,564,070"
"Aug 24, 2017",0.009734,0.012193,0.007981,0.012193,"7,533","2,834,120"
"Aug 23, 2017",0.011527,0.012049,0.009430,0.010133,"2,459","3,280,000"
"Aug 22, 2017",0.013273,0.014134,0.009981,0.011036,"4,717","3,689,430"
"Aug 21, 2017",0.013747,0.014563,0.009492,0.012870,"5,760","3,731,720"
"Aug 20, 2017",0.015124,0.016837,0.013559,0.013830,"3,812","4,009,040"
"Aug 19, 2017",0.016287,0.016679,0.013556,0.015211,"2,675","4,210,510"
"Aug 18, 2017",0.017074,0.017395,0.014911,0.016281,"3,712","4,297,390"
"Aug 17, 2017",0.016282,0.017777,0.015548,0.017125,"5,617","3,988,510"
"Aug 16, 2017",0.018097,0.018286,0.014350,0.016339,"3,820","4,287,740"
"Aug 15, 2017",0.023205,0.027547,0.014554,0.018177,"3,826","5,377,030"
"Aug 14, 2017",0.031551,0.032412,0.021564,0.023238,"10,300","7,095,590"
"Aug 13, 2017",0.026088,0.031456,0.023265,0.029544,"16,894","5,690,800"
"Aug 12, 2017",0.024770,0.030182,0.022887,0.027587,"10,539","5,234,640"
"Aug 11, 2017",0.016537,0.028389,0.014110,0.027202,"15,607","3,381,180"
"Aug 10, 2017",0.015118,0.020798,0.014042,0.015547,"13,301","2,989,580"
"Aug 09, 2017",0.020410,0.021322,0.015087,0.015087,"6,765","3,899,510"
"Aug 08, 2017",0.020588,0.026352,0.017775,0.019448,"5,493","3,795,970"
"Aug 07, 2017",0.026885,0.027127,0.020529,0.020708,"5,591","4,792,400"
"Aug 06, 2017",0.020442,0.022821,0.017677,0.022726,"2,129","3,509,350"
"Aug 05, 2017",0.017898,0.044126,0.016202,0.020860,"6,757","2,960,760"
"Aug 04, 2017",0.037837,0.037837,0.014707,0.016739,"5,562","6,003,690"
"Aug 03, 2017",0.013696,0.040921,0.012241,0.037869,"15,728","2,079,730"
"Aug 02, 2017",0.013508,0.018253,0.010803,0.013676,"3,215","1,959,340"
"Aug 01, 2017",0.021103,0.024236,0.013324,0.013501,"2,393","2,939,000"
"Jul 31, 2017",0.027432,0.029370,0.020315,0.021314,766,"3,614,310"
"Jul 30, 2017",0.027996,0.029037,0.026068,0.027375,"2,213","3,501,460"
"Jul 29, 2017",0.022336,0.035024,0.022336,0.027971,"1,383","2,645,630"
"Jul 28, 2017",0.038893,0.039884,0.020270,0.022242,"1,407","4,364,130"
"Jul 27, 2017",0.037167,0.040044,0.028469,0.039662,918,-
"Jul 26, 2017",0.028263,0.046740,0.020093,0.037136,705,-
"Jul 25, 2017",0.041404,0.053652,0.028330,0.047215,"1,973",-
"Jul 24, 2017",0.040947,0.068828,0.027134,0.041343,"4,948",-
"Jul 23, 2017",0.024106,0.048576,0.023290,0.041306,"1,767",-
"Jul 22, 2017",0.031360,0.057682,0.021136,0.024059,"8,011",-
"Jul 21, 2017",0.016597,0.033684,0.015962,0.032014,957,-
